hedef,ufuk,sera,esik_turu,mevsim,kural,esik,yon,risk,aksiyon,kisit,guven,guven_gerekce,aralik_genislik,kaynak
Tair,3h,Reference,ZARF,tumu,Tair < 16.000,16.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.93, aralik/deger %25",5.406,veri (sera p5-p95)
Tair,3h,Reference,ZARF,tumu,Tair > 27.900,27.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.93, aralik/deger %25",5.406,veri (sera p5-p95)
Tair,3h,TUMU,HASAR,tumu,Tair < 10.0,10.0,dusuk,"Dusuk sicaklikta buyume durur, soguk hasari riski",Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.93, aralik/deger %25",5.406,literatur (TASLAK — teyit edilecek)
Tair,3h,TUMU,HASAR,tumu,Tair > 35.0,35.0,yuksek,Yuksek sicaklikta protein denaturasyonu ve polen sterilitesi,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.93, aralik/deger %25",5.406,literatur (TASLAK — teyit edilecek)
Tair,3h,TheAutomators,ZARF,ilkbahar,Tair < 16.800,16.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.93, aralik/deger %25",5.406,"veri (sera p5-p95, mevsim ici)"
Tair,3h,TheAutomators,ZARF,ilkbahar,Tair > 27.200,27.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.93, aralik/deger %25",5.406,"veri (sera p5-p95, mevsim ici)"
Tair,3h,TheAutomators,ZARF,kis,Tair < 16.900,16.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.93, aralik/deger %25",5.406,"veri (sera p5-p95, mevsim ici)"
Tair,3h,TheAutomators,ZARF,kis,Tair > 23.900,23.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.93, aralik/deger %25",5.406,"veri (sera p5-p95, mevsim ici)"
Tair,3h,TheAutomators,ZARF,tumu,Tair < 16.900,16.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.93, aralik/deger %25",5.406,veri (sera p5-p95)
Tair,3h,TheAutomators,ZARF,tumu,Tair > 26.600,26.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.93, aralik/deger %25",5.406,veri (sera p5-p95)
Tair,6h,AICU,ZARF,ilkbahar,Tair < 18.000,18.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,AICU,ZARF,ilkbahar,Tair > 28.600,28.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,AICU,ZARF,kis,Tair < 17.900,17.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,AICU,ZARF,kis,Tair > 24.800,24.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,AICU,ZARF,tumu,Tair < 17.900,17.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,AICU,ZARF,tumu,Tair > 27.900,27.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,Automatoes,ZARF,ilkbahar,Tair < 17.000,17.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Automatoes,ZARF,ilkbahar,Tair > 32.500,32.5,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Automatoes,ZARF,kis,Tair < 16.000,16.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Automatoes,ZARF,kis,Tair > 26.400,26.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Automatoes,ZARF,tumu,Tair < 16.400,16.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,Automatoes,ZARF,tumu,Tair > 31.100,31.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,Digilog,ZARF,ilkbahar,Tair < 17.700,17.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Digilog,ZARF,ilkbahar,Tair > 31.700,31.7,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Digilog,ZARF,kis,Tair < 16.700,16.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Digilog,ZARF,kis,Tair > 23.900,23.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Digilog,ZARF,tumu,Tair < 17.300,17.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,Digilog,ZARF,tumu,Tair > 28.200,28.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,IUACAAS,ZARF,ilkbahar,Tair < 15.800,15.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,IUACAAS,ZARF,ilkbahar,Tair > 29.200,29.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,IUACAAS,ZARF,kis,Tair < 15.500,15.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,IUACAAS,ZARF,kis,Tair > 26.200,26.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,IUACAAS,ZARF,tumu,Tair < 15.700,15.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,IUACAAS,ZARF,tumu,Tair > 28.400,28.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,Reference,ZARF,ilkbahar,Tair < 17.200,17.2,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Reference,ZARF,ilkbahar,Tair > 28.000,28.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Reference,ZARF,kis,Tair < 15.000,15.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Reference,ZARF,kis,Tair > 27.900,27.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,Reference,ZARF,tumu,Tair < 16.000,16.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,Reference,ZARF,tumu,Tair > 27.900,27.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,TUMU,HASAR,tumu,Tair < 10.0,10.0,dusuk,"Dusuk sicaklikta buyume durur, soguk hasari riski",Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,literatur (TASLAK — teyit edilecek)
Tair,6h,TUMU,HASAR,tumu,Tair > 35.0,35.0,yuksek,Yuksek sicaklikta protein denaturasyonu ve polen sterilitesi,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,literatur (TASLAK — teyit edilecek)
Tair,6h,TheAutomators,ZARF,ilkbahar,Tair < 16.800,16.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,TheAutomators,ZARF,ilkbahar,Tair > 27.200,27.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,TheAutomators,ZARF,kis,Tair < 16.900,16.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,TheAutomators,ZARF,kis,Tair > 23.900,23.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,"veri (sera p5-p95, mevsim ici)"
Tair,6h,TheAutomators,ZARF,tumu,Tair < 16.900,16.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Isitmayi artir veya enerji perdesini kapat,Isitma en buyuk enerji kalemidir (bkz. strateji raporu),KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tair,6h,TheAutomators,ZARF,tumu,Tair > 26.600,26.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Havalandirmayi artir veya perde ile golgele,Havalandirma nem ve CO2 kaybina yol acar,KALITATIF,"kapsama 0.91, aralik/deger %27",5.829,veri (sera p5-p95)
Tot_PAR,3h,AICU,ZARF,ilkbahar,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,AICU,ZARF,ilkbahar,Tot_PAR > 738.000,738.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,AICU,ZARF,kis,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,AICU,ZARF,kis,Tot_PAR > 341.650,341.65,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,AICU,ZARF,tumu,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,veri (sera p5-p95)
Tot_PAR,3h,AICU,ZARF,tumu,Tot_PAR > 670.000,670.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,veri (sera p5-p95)
Tot_PAR,3h,Automatoes,ZARF,ilkbahar,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Automatoes,ZARF,ilkbahar,Tot_PAR > 722.000,722.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Automatoes,ZARF,kis,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Automatoes,ZARF,kis,Tot_PAR > 362.000,362.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Automatoes,ZARF,tumu,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,veri (sera p5-p95)
Tot_PAR,3h,Automatoes,ZARF,tumu,Tot_PAR > 655.000,655.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,veri (sera p5-p95)
Tot_PAR,3h,Digilog,ZARF,ilkbahar,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Digilog,ZARF,ilkbahar,Tot_PAR > 799.000,799.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Digilog,ZARF,kis,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Digilog,ZARF,kis,Tot_PAR > 377.000,377.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Digilog,ZARF,tumu,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,veri (sera p5-p95)
Tot_PAR,3h,Digilog,ZARF,tumu,Tot_PAR > 720.000,720.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,veri (sera p5-p95)
Tot_PAR,3h,IUACAAS,ZARF,ilkbahar,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,IUACAAS,ZARF,ilkbahar,Tot_PAR > 845.000,845.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,IUACAAS,ZARF,kis,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,IUACAAS,ZARF,kis,Tot_PAR > 380.000,380.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,IUACAAS,ZARF,tumu,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,veri (sera p5-p95)
Tot_PAR,3h,IUACAAS,ZARF,tumu,Tot_PAR > 772.000,772.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,veri (sera p5-p95)
Tot_PAR,3h,Reference,ZARF,ilkbahar,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Reference,ZARF,ilkbahar,Tot_PAR > 755.550,755.55,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Reference,ZARF,kis,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Reference,ZARF,kis,Tot_PAR > 378.000,378.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,"veri (sera p5-p95, mevsim ici)"
Tot_PAR,3h,Reference,ZARF,tumu,Tot_PAR < 0.000,0.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,— aksiyon tanimlanmadi,—,KAPSAM_DISI,aralik/deger orani %369 — degerlendirilmez,726.95,veri (sera p5-p95)
